DATE_TIME,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2022-10-21 18:00:00,0.0,27.55,87.62,0.97
2022-10-21 19:00:00,0.0,27.04,88.94,1.03
2022-10-21 20:00:00,0.0,26.52,90.13,1.09
2022-10-21 21:00:00,0.0,26.0,91.1,1.17
2022-10-21 22:00:00,0.0,25.6,91.8,1.3
2022-10-21 23:00:00,0.0,25.23,92.25,1.53
2022-10-22 00:00:00,0.0,24.93,92.53,1.72
2022-10-22 01:00:00,0.0,24.77,92.12,2.04
2022-10-22 02:00:00,0.0,24.61,92.32,2.1
2022-10-22 03:00:00,0.0,24.44,92.6,2.07
2022-10-22 04:00:00,0.0,24.29,92.95,2.04
2022-10-22 05:00:00,0.0,24.18,93.31,2.02
2022-10-22 06:00:00,29.55,24.2,93.16,2.17
2022-10-22 07:00:00,197.15,24.77,91.21,2.74
2022-10-22 08:00:00,413.45,25.47,88.74,3.03
2022-10-22 09:00:00,599.58,26.55,83.16,3.45
2022-10-22 10:00:00,766.88,27.74,76.0,3.96
2022-10-22 11:00:00,838.6,28.67,70.18,4.03
2022-10-22 12:00:00,838.5,29.33,65.26,3.9
2022-10-22 13:00:00,762.45,29.74,60.3,3.71
2022-10-22 14:00:00,592.62,29.79,57.58,3.41
2022-10-22 15:00:00,384.48,29.47,56.87,3.12
2022-10-22 16:00:00,168.48,28.4,59.99,2.82
2022-10-22 17:00:00,16.98,26.2,75.9,1.73
2022-10-22 18:00:00,0.0,24.76,80.31,1.55
2022-10-22 19:00:00,0.0,24.07,81.44,1.66
2022-10-22 20:00:00,0.0,23.39,82.8,1.86
2022-10-22 21:00:00,0.0,22.76,84.26,2.09
2022-10-22 22:00:00,0.0,22.15,85.47,2.31
2022-10-22 23:00:00,0.0,21.56,86.43,2.48
2022-10-23 00:00:00,0.0,20.99,87.05,2.58
2022-10-23 01:00:00,0.0,20.44,87.37,2.64
2022-10-23 02:00:00,0.0,19.96,87.26,2.79
2022-10-23 03:00:00,0.0,19.55,87.0,2.98
2022-10-23 04:00:00,0.0,19.18,87.12,3.14
2022-10-23 05:00:00,0.0,18.85,87.74,3.23
2022-10-23 06:00:00,34.03,18.8,87.93,3.36
2022-10-23 07:00:00,221.27,20.41,83.65,4.08
2022-10-23 08:00:00,454.88,22.55,80.14,3.79
2022-10-23 09:00:00,642.17,25.27,74.31,3.53
2022-10-23 10:00:00,812.45,27.34,64.87,3.98
2022-10-23 11:00:00,885.3,28.32,60.68,3.81
2022-10-23 12:00:00,879.47,28.97,57.58,3.44
2022-10-23 13:00:00,783.8,29.5,54.53,3.09
2022-10-23 14:00:00,639.33,29.7,51.71,2.75
2022-10-23 15:00:00,413.45,29.75,49.97,2.36
2022-10-23 16:00:00,184.88,28.67,51.17,2.18
2022-10-23 17:00:00,18.08,26.0,70.09,1.31
2022-10-23 18:00:00,0.0,24.57,69.53,1.25
2022-10-23 19:00:00,0.0,23.78,71.43,1.28
2022-10-23 20:00:00,0.0,22.75,75.42,1.35
2022-10-23 21:00:00,0.0,21.81,78.36,1.48
2022-10-23 22:00:00,0.0,21.04,80.29,1.62
2022-10-23 23:00:00,0.0,20.38,81.68,1.74
2022-10-24 00:00:00,0.0,19.8,82.76,1.8
2022-10-24 01:00:00,0.0,19.27,83.71,1.83
2022-10-24 02:00:00,0.0,18.82,84.82,1.83
2022-10-24 03:00:00,0.0,18.52,85.6,1.8
2022-10-24 04:00:00,0.0,18.28,86.01,1.74
2022-10-24 05:00:00,0.0,18.1,85.87,1.67
2022-10-24 06:00:00,34.28,18.28,85.48,1.59
2022-10-24 07:00:00,222.18,21.29,80.49,1.95
2022-10-24 08:00:00,446.48,23.29,72.79,2.4
2022-10-24 09:00:00,631.88,25.34,69.82,1.93
2022-10-24 10:00:00,800.67,28.55,51.8,1.58
2022-10-24 11:00:00,872.88,29.57,48.56,1.74
2022-10-24 12:00:00,866.75,29.91,48.63,1.9
2022-10-24 13:00:00,776.47,29.99,49.71,2.0
2022-10-24 14:00:00,621.42,29.98,50.6,2.02
2022-10-24 15:00:00,413.8,30.1,49.72,1.82
2022-10-24 16:00:00,186.2,29.19,50.25,1.73
2022-10-24 17:00:00,17.85,26.57,69.58,1.17
2022-10-24 18:00:00,0.0,24.69,73.01,1.24
2022-10-24 19:00:00,0.0,23.83,75.7,1.28
2022-10-24 20:00:00,0.0,23.24,76.87,1.23
2022-10-24 21:00:00,0.0,22.71,77.62,1.19
2022-10-24 22:00:00,0.0,22.07,78.9,1.19
2022-10-24 23:00:00,0.0,21.37,80.28,1.21
2022-10-25 00:00:00,0.0,20.72,81.13,1.25
2022-10-25 01:00:00,0.0,20.15,81.24,1.29
2022-10-25 02:00:00,0.0,19.71,80.63,1.32
2022-10-25 03:00:00,0.0,19.35,79.78,1.33
2022-10-25 04:00:00,0.0,19.04,79.06,1.35
2022-10-25 05:00:00,0.0,18.77,78.47,1.36
2022-10-25 06:00:00,35.88,18.79,78.73,1.33
2022-10-25 07:00:00,230.23,21.58,75.84,1.55
2022-10-25 08:00:00,460.65,23.47,64.42,1.9
2022-10-25 09:00:00,627.55,25.98,58.12,1.33
2022-10-25 10:00:00,806.9,28.25,50.62,1.13
2022-10-25 11:00:00,877.62,29.34,48.23,1.21
2022-10-25 12:00:00,850.38,29.72,48.09,1.33
2022-10-25 13:00:00,776.25,29.76,48.89,1.51
2022-10-25 14:00:00,627.9,29.43,51.27,1.68
2022-10-25 15:00:00,413.25,29.47,50.99,1.62
2022-10-25 16:00:00,185.15,28.8,50.86,1.61
2022-10-25 17:00:00,17.35,26.13,69.46,1.19
2022-10-25 18:00:00,0.0,24.25,73.19,1.24
2022-10-25 19:00:00,0.0,23.58,74.29,1.25
2022-10-25 20:00:00,0.0,23.08,74.6,1.25
2022-10-25 21:00:00,0.0,22.45,76.06,1.25
2022-10-25 22:00:00,0.0,21.61,79.12,1.28
2022-10-25 23:00:00,0.0,20.82,81.92,1.34
2022-10-26 00:00:00,0.0,20.2,83.61,1.4
2022-10-26 01:00:00,0.0,19.69,84.6,1.45
2022-10-26 02:00:00,0.0,19.25,85.23,1.53
2022-10-26 03:00:00,0.0,18.88,85.62,1.61
2022-10-26 04:00:00,0.0,18.55,85.89,1.71
2022-10-26 05:00:00,0.0,18.25,86.15,1.79
2022-10-26 06:00:00,34.05,18.28,85.99,1.88
2022-10-26 07:00:00,222.93,20.7,79.58,2.65
2022-10-26 08:00:00,450.7,22.53,74.81,2.97
2022-10-26 09:00:00,609.75,24.95,71.43,2.38
2022-10-26 10:00:00,788.1,27.86,57.65,2.08
2022-10-26 11:00:00,863.78,29.25,52.47,1.83
2022-10-26 12:00:00,838.22,29.86,50.64,1.66
2022-10-26 13:00:00,755.72,30.08,50.37,1.63
2022-10-26 14:00:00,613.8,29.96,51.85,1.59
2022-10-26 15:00:00,403.33,30.32,49.86,1.49
2022-10-26 16:00:00,177.18,29.49,49.84,1.58
2022-10-26 17:00:00,16.1,26.68,68.2,1.23
2022-10-26 18:00:00,0.0,24.64,71.96,1.3
2022-10-26 19:00:00,0.0,23.7,74.13,1.37
2022-10-26 20:00:00,0.0,22.83,76.05,1.41
2022-10-26 21:00:00,0.0,21.95,78.13,1.47
2022-10-26 22:00:00,0.0,21.15,79.82,1.56
2022-10-26 23:00:00,0.0,20.47,80.97,1.65
2022-10-27 00:00:00,0.0,19.88,81.97,1.71
2022-10-27 01:00:00,0.0,19.35,82.99,1.8
2022-10-27 02:00:00,0.0,18.88,84.05,1.94
2022-10-27 03:00:00,0.0,18.53,85.17,2.08
2022-10-27 04:00:00,0.0,18.27,86.15,2.25
2022-10-27 05:00:00,0.0,18.1,86.9,2.42
2022-10-27 06:00:00,31.67,18.23,87.09,2.67
2022-10-27 07:00:00,214.2,20.26,81.48,3.72
2022-10-27 08:00:00,292.05,22.28,78.64,3.64
2022-10-27 09:00:00,542.4,24.93,75.93,3.07
2022-10-27 10:00:00,756.67,27.88,61.42,2.97
2022-10-27 11:00:00,835.42,29.14,55.51,2.67
2022-10-27 12:00:00,793.92,29.63,52.5,2.27
2022-10-27 13:00:00,734.72,29.86,51.57,1.87
2022-10-27 14:00:00,608.42,29.84,51.79,1.45
2022-10-27 15:00:00,410.67,29.8,52.42,1.12
2022-10-27 16:00:00,164.77,29.49,49.99,1.15
2022-10-27 17:00:00,14.52,27.32,63.04,0.93
2022-10-27 18:00:00,0.0,25.89,63.37,1.04
2022-10-27 19:00:00,0.0,24.81,67.67,1.16
2022-10-27 20:00:00,0.0,23.73,72.01,1.23
2022-10-27 21:00:00,0.0,22.61,76.43,1.3
2022-10-27 22:00:00,0.0,21.63,79.84,1.4
2022-10-27 23:00:00,0.0,20.83,82.1,1.55
2022-10-28 00:00:00,0.0,20.17,83.73,1.77
2022-10-28 01:00:00,0.0,19.65,84.84,2.02
2022-10-28 02:00:00,0.0,19.23,85.77,2.27
2022-10-28 03:00:00,0.0,18.89,86.44,2.45
2022-10-28 04:00:00,0.0,18.63,86.92,2.63
2022-10-28 05:00:00,0.0,18.43,87.16,2.8
2022-10-28 06:00:00,28.02,18.45,86.75,2.97
2022-10-28 07:00:00,194.45,20.23,80.85,3.73
2022-10-28 08:00:00,415.95,22.23,76.29,3.75
2022-10-28 09:00:00,482.7,24.71,73.74,3.18
2022-10-28 10:00:00,697.92,27.63,58.82,3.17
2022-10-28 11:00:00,804.12,28.72,51.09,3.0
2022-10-28 12:00:00,818.55,29.1,50.21,2.63
2022-10-28 13:00:00,737.7,29.32,49.69,2.29
2022-10-28 14:00:00,579.65,29.42,48.83,1.96
2022-10-28 15:00:00,384.15,29.51,47.83,1.67
2022-10-28 16:00:00,163.38,28.56,49.0,1.7
2022-10-28 17:00:00,13.88,25.91,67.07,1.2
2022-10-28 18:00:00,0.0,24.44,67.16,1.23
2022-10-28 19:00:00,0.0,23.49,69.94,1.28
2022-10-28 20:00:00,0.0,22.43,73.91,1.35
2022-10-28 21:00:00,0.0,21.44,77.67,1.45
2022-10-28 22:00:00,0.0,20.65,80.36,1.6
2022-10-28 23:00:00,0.0,20.04,82.08,1.78
2022-10-29 00:00:00,0.0,19.53,83.15,1.99
2022-10-29 01:00:00,0.0,19.08,83.53,2.19
2022-10-29 02:00:00,0.0,18.67,83.4,2.42
2022-10-29 03:00:00,0.0,18.31,82.67,2.66
2022-10-29 04:00:00,0.0,17.97,81.63,2.9
2022-10-29 05:00:00,0.0,17.66,80.47,3.11
2022-10-29 06:00:00,28.6,17.56,79.14,3.28
2022-10-29 07:00:00,200.6,19.42,73.25,3.91
2022-10-29 08:00:00,418.92,21.63,69.25,3.91
2022-10-29 09:00:00,599.05,24.15,68.78,3.18
2022-10-29 10:00:00,767.6,26.95,59.77,3.3
2022-10-29 11:00:00,845.58,28.58,49.84,3.68
2022-10-29 12:00:00,819.9,29.17,48.66,3.52
2022-10-29 13:00:00,749.28,29.54,48.36,3.22
2022-10-29 14:00:00,593.35,29.71,48.55,2.85
2022-10-29 15:00:00,382.7,30.01,48.04,2.43
2022-10-29 16:00:00,162.88,28.64,51.8,2.15
2022-10-29 17:00:00,13.73,25.54,72.34,1.32
2022-10-29 18:00:00,0.0,23.71,74.83,1.43
2022-10-29 19:00:00,0.0,22.72,78.75,1.59
2022-10-29 20:00:00,0.0,21.9,81.31,1.83
2022-10-29 21:00:00,0.0,21.23,82.34,2.16
2022-10-29 22:00:00,0.0,20.63,82.43,2.48
2022-10-29 23:00:00,0.0,20.07,82.4,2.73
2022-10-30 00:00:00,0.0,19.54,82.55,2.87
2022-10-30 01:00:00,0.0,19.09,82.71,2.94
2022-10-30 02:00:00,0.0,18.73,83.04,3.04
2022-10-30 03:00:00,0.0,18.45,83.54,3.14
2022-10-30 04:00:00,0.0,18.22,84.04,3.24
2022-10-30 05:00:00,0.0,18.02,84.55,3.32
2022-10-30 06:00:00,28.95,18.0,84.64,3.43
2022-10-30 07:00:00,205.2,19.79,79.66,4.11
2022-10-30 08:00:00,424.58,21.97,75.95,3.91
2022-10-30 09:00:00,577.12,24.68,73.12,3.3
2022-10-30 10:00:00,760.8,27.61,61.21,3.5
2022-10-30 11:00:00,836.8,29.04,55.33,3.46
2022-10-30 12:00:00,811.53,29.73,53.86,3.1
2022-10-30 13:00:00,743.38,29.94,54.66,2.72
2022-10-30 14:00:00,575.97,30.1,54.16,2.39
2022-10-30 15:00:00,375.35,30.08,54.43,2.05
2022-10-30 16:00:00,156.93,28.98,56.82,1.93
2022-10-30 17:00:00,12.93,26.04,74.82,1.24
2022-10-30 18:00:00,0.0,24.34,75.99,1.29
2022-10-30 19:00:00,0.0,23.49,78.46,1.36
2022-10-30 20:00:00,0.0,22.66,80.82,1.46
2022-10-30 21:00:00,0.0,21.9,82.49,1.61
2022-10-30 22:00:00,0.0,21.26,83.58,1.81
2022-10-30 23:00:00,0.0,20.71,84.41,2.04
2022-10-31 00:00:00,0.0,20.24,84.99,2.28
2022-10-31 01:00:00,0.0,19.84,85.37,2.48
2022-10-31 02:00:00,0.0,19.53,85.67,2.67
2022-10-31 03:00:00,0.0,19.27,86.0,2.76
2022-10-31 04:00:00,0.0,19.02,86.43,2.7
2022-10-31 05:00:00,0.0,18.8,86.8,2.6
2022-10-31 06:00:00,26.38,18.81,86.73,2.62
2022-10-31 07:00:00,190.5,20.88,80.71,3.4
2022-10-31 08:00:00,404.38,22.85,76.39,3.5
2022-10-31 09:00:00,575.97,25.25,73.93,2.86
2022-10-31 10:00:00,747.85,28.27,60.76,2.8
2022-10-31 11:00:00,822.12,29.51,54.43,2.96
2022-10-31 12:00:00,805.75,29.99,52.78,2.9
2022-10-31 13:00:00,698.88,30.13,52.9,2.77
2022-10-31 14:00:00,548.0,30.16,52.59,2.52
2022-10-31 15:00:00,350.62,30.17,51.96,2.21
2022-10-31 16:00:00,141.65,28.88,55.58,1.98
2022-10-31 17:00:00,11.82,26.09,73.77,1.18
2022-10-31 18:00:00,0.0,24.6,73.47,1.24
2022-10-31 19:00:00,0.0,23.69,76.14,1.28
2022-10-31 20:00:00,0.0,22.67,79.88,1.42
2022-10-31 21:00:00,0.0,21.79,82.6,1.68
2022-10-31 22:00:00,0.0,21.1,84.21,1.97
2022-10-31 23:00:00,0.0,20.54,85.04,2.25
2022-11-01 00:00:00,0.0,20.03,85.78,2.48
2022-11-01 01:00:00,0.0,19.57,86.28,2.66
2022-11-01 02:00:00,0.0,19.22,86.3,2.8
2022-11-01 03:00:00,0.0,18.96,86.19,2.93
2022-11-01 04:00:00,0.0,18.76,86.12,3.0
2022-11-01 05:00:00,0.0,18.58,86.11,3.06
2022-11-01 06:00:00,26.2,18.56,85.92,3.16
2022-11-01 07:00:00,190.57,20.15,81.18,3.89
2022-11-01 08:00:00,405.83,22.13,77.48,3.87
2022-11-01 09:00:00,521.12,24.75,72.83,3.36
2022-11-01 10:00:00,731.83,27.43,59.76,3.1
2022-11-01 11:00:00,824.7,28.41,54.47,2.72
2022-11-01 12:00:00,742.9,28.75,53.43,2.38
2022-11-01 13:00:00,715.05,28.95,52.92,2.14
2022-11-01 14:00:00,585.33,29.04,52.41,1.91
2022-11-01 15:00:00,381.5,29.02,52.69,1.59
2022-11-01 16:00:00,147.6,28.27,53.28,1.55
2022-11-01 17:00:00,11.82,25.64,69.08,1.16
2022-11-01 18:00:00,0.0,23.86,72.06,1.26
2022-11-01 19:00:00,0.0,22.65,77.19,1.39
2022-11-01 20:00:00,0.0,21.7,80.62,1.61
2022-11-01 21:00:00,0.0,20.99,82.27,1.95
2022-11-01 22:00:00,0.0,20.42,82.89,2.34
2022-11-01 23:00:00,0.0,19.91,83.26,2.66
2022-11-02 00:00:00,0.0,19.39,83.9,2.83
2022-11-02 01:00:00,0.0,18.92,84.38,2.9
2022-11-02 02:00:00,0.0,18.55,84.61,2.97
2022-11-02 03:00:00,0.0,18.27,84.66,3.07
2022-11-02 04:00:00,0.0,18.05,84.64,3.13
2022-11-02 05:00:00,0.0,17.85,84.98,3.1
2022-11-02 06:00:00,24.45,17.84,84.94,3.21
2022-11-02 07:00:00,182.75,19.39,80.24,3.96
2022-11-02 08:00:00,394.52,21.42,76.74,3.79
2022-11-02 09:00:00,577.97,24.14,73.36,3.18
2022-11-02 10:00:00,757.65,27.14,61.72,2.81
2022-11-02 11:00:00,832.45,28.61,58.05,2.21
2022-11-02 12:00:00,809.72,29.46,56.73,1.74
2022-11-02 13:00:00,750.55,29.92,56.34,1.55
2022-11-02 14:00:00,587.67,29.98,57.25,1.51
2022-11-02 15:00:00,390.1,30.08,57.61,1.41
2022-11-02 16:00:00,151.8,29.36,58.7,1.44
2022-11-02 17:00:00,11.65,26.75,74.24,1.05
2022-11-02 18:00:00,0.0,24.92,76.39,1.17
2022-11-02 19:00:00,0.0,23.74,79.36,1.4
2022-11-02 20:00:00,0.0,22.73,81.54,1.7
2022-11-02 21:00:00,0.0,21.87,82.45,2.1
2022-11-02 22:00:00,0.0,21.12,82.6,2.51
2022-11-02 23:00:00,0.0,20.43,82.6,2.89
2022-11-03 00:00:00,0.0,19.83,82.74,3.16
2022-11-03 01:00:00,0.0,19.26,83.49,3.29
2022-11-03 02:00:00,0.0,18.75,84.56,3.36
2022-11-03 03:00:00,0.0,18.35,85.37,3.44
2022-11-03 04:00:00,0.0,18.02,85.97,3.54
2022-11-03 05:00:00,0.0,17.74,86.39,3.66
2022-11-03 06:00:00,25.6,17.65,86.17,3.82
2022-11-03 07:00:00,192.57,19.13,81.53,4.46
2022-11-03 08:00:00,408.98,21.44,76.93,4.13
2022-11-03 09:00:00,622.1,24.38,72.44,3.47
2022-11-03 10:00:00,780.55,27.35,61.3,3.48
2022-11-03 11:00:00,853.97,29.07,54.23,3.27
2022-11-03 12:00:00,854.35,29.94,52.27,2.99
2022-11-03 13:00:00,756.17,30.42,51.45,2.71
2022-11-03 14:00:00,602.4,30.43,51.82,2.35
2022-11-03 15:00:00,398.48,30.75,49.16,2.07
2022-11-03 16:00:00,163.9,29.27,52.91,1.89
2022-11-03 17:00:00,11.7,26.27,71.89,1.11
2022-11-03 18:00:00,0.0,24.77,70.45,1.25
2022-11-03 19:00:00,0.0,23.73,73.15,1.36
2022-11-03 20:00:00,0.0,22.63,76.89,1.46
2022-11-03 21:00:00,0.0,21.67,80.08,1.62
2022-11-03 22:00:00,0.0,20.91,81.97,1.84
2022-11-03 23:00:00,0.0,20.29,83.22,2.07
2022-11-04 00:00:00,0.0,19.77,84.0,2.34
2022-11-04 01:00:00,0.0,19.32,84.51,2.59
2022-11-04 02:00:00,0.0,18.9,85.0,2.77
2022-11-04 03:00:00,0.0,18.54,85.31,2.91
2022-11-04 04:00:00,0.0,18.25,85.53,3.05
2022-11-04 05:00:00,0.0,17.98,85.66,3.16
2022-11-04 06:00:00,24.48,17.87,85.32,3.3
2022-11-04 07:00:00,187.43,19.69,79.6,4.03
2022-11-04 08:00:00,401.6,21.84,75.29,3.9
2022-11-04 09:00:00,609.15,24.55,71.65,3.24
2022-11-04 10:00:00,769.35,27.44,58.73,3.38
2022-11-04 11:00:00,844.28,28.95,50.85,3.04
2022-11-04 12:00:00,847.15,29.71,49.0,2.57
2022-11-04 13:00:00,759.83,30.29,47.61,2.26
2022-11-04 14:00:00,596.7,30.32,48.01,1.99
2022-11-04 15:00:00,391.35,30.49,46.92,1.71
2022-11-04 16:00:00,159.32,29.23,48.81,1.66
2022-11-04 17:00:00,11.52,26.09,68.73,1.11
2022-11-04 18:00:00,0.0,24.19,68.68,1.34
2022-11-04 19:00:00,0.0,22.89,72.69,1.5
2022-11-04 20:00:00,0.0,21.83,75.75,1.7
2022-11-04 21:00:00,0.0,21.06,76.94,1.99
2022-11-04 22:00:00,0.0,20.46,77.38,2.32
2022-11-04 23:00:00,0.0,19.98,77.57,2.66
2022-11-05 00:00:00,0.0,19.58,77.54,3.0
2022-11-05 01:00:00,0.0,19.2,77.29,3.31
2022-11-05 02:00:00,0.0,18.79,77.38,3.56
2022-11-05 03:00:00,0.0,18.38,77.67,3.77
2022-11-05 04:00:00,0.0,17.99,78.09,3.91
2022-11-05 05:00:00,0.0,17.64,78.61,4.03
2022-11-05 06:00:00,24.65,17.45,78.82,4.18
2022-11-05 07:00:00,194.3,18.92,75.05,4.74
2022-11-05 08:00:00,413.08,21.23,71.77,4.54
2022-11-05 09:00:00,621.55,24.18,69.73,3.79
2022-11-05 10:00:00,773.42,27.42,63.87,3.38
2022-11-05 11:00:00,843.35,29.92,53.07,2.89
2022-11-05 12:00:00,844.1,30.98,47.79,2.31
2022-11-05 13:00:00,756.4,31.35,46.72,1.97
2022-11-05 14:00:00,597.6,31.62,43.57,1.73
2022-11-05 15:00:00,390.98,31.77,40.86,1.43
2022-11-05 16:00:00,150.9,30.43,42.36,1.32
2022-11-05 17:00:00,10.77,27.83,56.45,0.95
2022-11-05 18:00:00,0.0,26.37,54.66,1.06
2022-11-05 19:00:00,0.0,24.88,59.15,1.26
2022-11-05 20:00:00,0.0,23.02,67.02,1.46
2022-11-05 21:00:00,0.0,21.56,73.58,1.65
2022-11-05 22:00:00,0.0,20.69,77.29,1.9
2022-11-05 23:00:00,0.0,20.14,79.74,2.17
2022-11-06 00:00:00,0.0,19.77,81.43,2.42
2022-11-06 01:00:00,0.0,19.46,82.29,2.62
2022-11-06 02:00:00,0.0,19.15,82.58,2.81
2022-11-06 03:00:00,0.0,18.86,82.34,3.02
2022-11-06 04:00:00,0.0,18.61,81.58,3.25
2022-11-06 05:00:00,0.0,18.36,80.26,3.48
2022-11-06 06:00:00,23.85,18.23,78.45,3.7
2022-11-06 07:00:00,190.98,19.92,72.77,4.4
2022-11-06 08:00:00,408.05,22.07,69.01,4.45
2022-11-06 09:00:00,603.65,24.68,68.03,3.72
2022-11-06 10:00:00,759.72,27.72,61.48,3.25
2022-11-06 11:00:00,835.58,30.17,46.9,3.03
2022-11-06 12:00:00,797.8,31.05,43.43,2.61
2022-11-06 13:00:00,715.97,31.3,43.05,2.26
2022-11-06 14:00:00,593.75,31.63,41.68,1.81
2022-11-06 15:00:00,365.92,31.67,37.19,1.49
2022-11-06 16:00:00,147.75,30.5,37.94,1.26
2022-11-06 17:00:00,10.3,28.0,53.87,0.88
2022-11-06 18:00:00,0.0,26.59,52.39,1.03
2022-11-06 19:00:00,0.0,25.31,56.32,1.22
2022-11-06 20:00:00,0.0,23.7,63.35,1.39
2022-11-06 21:00:00,0.0,22.15,70.9,1.5
2022-11-06 22:00:00,0.0,21.12,75.45,1.66
2022-11-06 23:00:00,0.0,20.43,77.83,1.87
2022-11-07 00:00:00,0.0,19.96,79.41,2.13
2022-11-07 01:00:00,0.0,19.63,80.73,2.36
2022-11-07 02:00:00,0.0,19.37,81.73,2.53
2022-11-07 03:00:00,0.0,19.17,82.11,2.65
2022-11-07 04:00:00,0.0,19.01,82.37,2.71
2022-11-07 05:00:00,0.0,18.82,82.89,2.5
2022-11-07 06:00:00,20.83,18.81,83.09,2.5
2022-11-07 07:00:00,168.55,20.58,78.83,2.96
2022-11-07 08:00:00,369.83,22.55,72.3,3.48
2022-11-07 09:00:00,570.67,24.56,70.56,3.03
2022-11-07 10:00:00,704.42,27.12,65.6,2.53
2022-11-07 11:00:00,773.38,29.8,50.16,2.05
2022-11-07 12:00:00,759.85,30.76,45.14,1.56
2022-11-07 13:00:00,682.05,31.11,43.33,1.24
2022-11-07 14:00:00,538.38,31.26,42.72,0.92
2022-11-07 15:00:00,342.88,31.58,39.0,0.83
2022-11-07 16:00:00,133.73,30.32,41.5,0.88
2022-11-07 17:00:00,9.27,27.6,60.46,0.84
2022-11-07 18:00:00,0.0,25.58,64.81,1.1
2022-11-07 19:00:00,0.0,24.38,69.46,1.21
2022-11-07 20:00:00,0.0,23.77,71.02,1.2
2022-11-07 21:00:00,0.0,23.2,72.35,1.18
2022-11-07 22:00:00,0.0,22.38,75.33,1.22
2022-11-07 23:00:00,0.0,21.54,78.52,1.27
2022-11-08 00:00:00,0.0,20.89,80.02,1.36
2022-11-08 01:00:00,0.0,20.33,80.87,1.49
2022-11-08 02:00:00,0.0,19.88,81.9,1.61
2022-11-08 03:00:00,0.0,19.56,83.19,1.76
2022-11-08 04:00:00,0.0,19.36,84.34,1.94
2022-11-08 05:00:00,0.0,19.25,85.11,2.14
2022-11-08 06:00:00,19.35,19.31,85.23,2.33
2022-11-08 07:00:00,162.65,21.19,79.79,3.11
2022-11-08 08:00:00,366.2,23.1,74.78,3.41
2022-11-08 09:00:00,520.65,25.29,73.56,2.62
2022-11-08 10:00:00,691.33,28.4,60.76,2.18
2022-11-08 11:00:00,783.35,29.92,56.08,1.65
2022-11-08 12:00:00,732.97,30.79,52.44,1.08
2022-11-08 13:00:00,684.8,31.27,50.31,0.56
2022-11-08 14:00:00,507.3,31.29,49.9,0.46
2022-11-08 15:00:00,318.48,31.27,50.38,0.76
2022-11-08 16:00:00,122.72,30.37,50.67,1.02
2022-11-08 17:00:00,8.57,27.31,69.87,0.97
2022-11-08 18:00:00,0.0,25.16,75.92,1.16
2022-11-08 19:00:00,0.0,24.16,78.42,1.3
2022-11-08 20:00:00,0.0,23.48,80.38,1.27
2022-11-08 21:00:00,0.0,22.88,81.78,1.24
2022-11-08 22:00:00,0.0,22.27,82.92,1.25
2022-11-08 23:00:00,0.0,21.7,83.44,1.29
2022-11-09 00:00:00,0.0,21.18,83.65,1.35
2022-11-09 01:00:00,0.0,20.73,83.68,1.4
2022-11-09 02:00:00,0.0,20.32,83.79,1.47
2022-11-09 03:00:00,0.0,20.02,83.79,1.52
2022-11-09 04:00:00,0.0,19.75,84.06,1.57
2022-11-09 05:00:00,0.0,19.51,84.6,1.64
2022-11-09 06:00:00,18.85,19.44,85.32,1.68
2022-11-09 07:00:00,159.1,21.67,81.22,2.16
2022-11-09 08:00:00,359.55,23.52,74.28,2.74
2022-11-09 09:00:00,483.17,25.65,71.59,2.17
2022-11-09 10:00:00,658.62,28.64,58.08,1.48
2022-11-09 11:00:00,751.05,30.06,52.73,0.93
2022-11-09 12:00:00,730.6,30.76,49.89,0.62
2022-11-09 13:00:00,680.08,31.12,48.09,0.44
2022-11-09 14:00:00,521.83,31.12,47.56,0.33
2022-11-09 15:00:00,316.0,31.37,46.53,0.6
2022-11-09 16:00:00,120.7,30.37,47.48,0.91
2022-11-09 17:00:00,8.2,27.45,66.47,0.91
2022-11-09 18:00:00,0.0,25.36,72.56,1.11
2022-11-09 19:00:00,0.0,24.3,75.85,1.22
2022-11-09 20:00:00,0.0,23.66,78.33,1.19
2022-11-09 21:00:00,0.0,23.09,79.74,1.2
2022-11-09 22:00:00,0.0,22.36,81.53,1.28
2022-11-09 23:00:00,0.0,21.65,82.84,1.44
2022-11-10 00:00:00,0.0,21.04,83.54,1.64
2022-11-10 01:00:00,0.0,20.48,84.07,1.83
2022-11-10 02:00:00,0.0,19.98,84.52,2.02
2022-11-10 03:00:00,0.0,19.55,84.85,2.24
2022-11-10 04:00:00,0.0,19.2,84.81,2.52
2022-11-10 05:00:00,0.0,18.93,84.41,2.89
2022-11-10 06:00:00,18.25,18.79,83.91,3.28
2022-11-10 07:00:00,158.77,20.06,79.63,4.1
2022-11-10 08:00:00,359.9,21.99,76.42,3.85
2022-11-10 09:00:00,535.45,24.7,72.97,3.29
2022-11-10 10:00:00,650.4,27.61,61.47,3.5
2022-11-10 11:00:00,768.22,29.08,56.61,3.24
2022-11-10 12:00:00,781.33,29.78,54.61,2.92
2022-11-10 13:00:00,684.27,29.99,54.35,2.69
2022-11-10 14:00:00,536.12,29.98,54.17,2.48
2022-11-10 15:00:00,342.52,29.74,55.66,2.17
2022-11-10 16:00:00,125.82,28.56,59.73,1.98
2022-11-10 17:00:00,8.45,25.71,77.26,1.25
2022-11-10 18:00:00,0.0,24.22,77.54,1.37
